p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
0,1.1486763859174431,0.57,0.339,0,6,SERPINA3
0,1.0837051656150156,0.552,0.247,0,6,ITIH2
0,1.076166155993123,0.642,0.393,0,6,SERPING1
0,0.977636096955767,0.597,0.318,0,6,PEBP1
0,0.9247776782204573,0.538,0.297,0,6,ASGR2
0,0.9069673509884357,0.516,0.222,0,6,LRG1
0,0.8051901857796673,0.439,0.191,0,6,KRT8
0,0.795267939780983,0.41,0.218,0,6,SAA2
0,0.7449315594434123,0.551,0.317,0,6,HPX
0,0.7095253060220217,0.871,0.641,0,6,C3
0,0.6638403982065035,0.726,0.516,0,6,NNMT
0,0.6405652448172064,0.399,0.209,0,6,SAA4
0,0.5790293473165944,0.762,0.652,0,6,SOD2
0,0.5326780200450083,0.179,0.071,0,6,TTR
5e-324,2.440970081605573,0.976,0.805,1.6172e-319,6,FGB
5e-324,2.2251113954578194,0.798,0.396,1.6172e-319,6,APOC2
5e-324,1.0595651311828445,0.424,0.153,1.6172e-319,6,MT1G
5.4417e-318,0.5071200040603344,0.434,0.271,1.7811766912e-313,6,ALDH2
2.3913207e-317,2.857686771224161,0.868,0.288,7.8272709466e-313,6,APOE
5.597025788087e-312,0.7680672190850683,0.607,0.425,1.8320184809567423e-307,6,EIF4A1
3.735129727743133e-307,0.5649262328756646,0.716,0.54,1.2225826624848822e-302,6,ITIH4
7.388049217979504e-307,0.5497871278766102,0.602,0.409,2.418256270029051e-302,6,TGM2
3.91831883328338e-299,1.8539167127889158,0.974,0.838,1.282544120510316e-294,6,FGG
1.6350936767280309e-288,1.3475906866991458,0.745,0.49,5.3519886226661905e-284,6,APOH
1.2540252268154185e-286,1.1769193852857422,0.612,0.306,4.1046753724122275e-282,6,EEF2
3.049483212175076e-284,0.6942673842069997,0.37,0.141,9.98156845009146e-280,6,CES1
8.725880697926426e-284,1.1494963766540818,0.492,0.208,2.8561552700452777e-279,6,FURIN
6.130014367942939e-282,1.8154955796602468,0.811,0.453,2.0064763029150828e-277,6,MT-ATP8
7.175884162537153e-282,0.5537556490071184,0.571,0.449,2.3488104040816607e-277,6,C1S
1.2500441060227625e-278,0.6040953251871566,0.544,0.344,4.0916443678337063e-274,6,ITIH3
1.4138240489492217e-277,0.9084028901468033,0.652,0.381,4.627728877020592e-273,6,ALDOB
1.2990151597524309e-272,1.171124615607131,0.464,0.116,4.2519364209016566e-268,6,GPX3
2.4213826776160104e-266,0.5028364242857063,0.267,0.129,7.925669780372726e-262,6,FABP1
8.152130673210059e-265,2.2008757494098843,0.681,0.266,2.6683554119551165e-260,6,APOA1
3.0766859788394536e-264,1.4369581955052873,0.809,0.56,1.00706085459373e-259,6,TPT1
1.4419173231858152e-263,0.7198914872407836,0.351,0.141,4.7196837822518104e-259,6,LYPD1
1.1842637692504663e-259,0.5760313491120235,0.268,0.04,3.876332169510626e-255,6,PRAP1
2.6953440885632993e-258,0.9994923554154379,0.493,0.29,8.822400270685391e-254,6,ANGPTL3
5.336990283121517e-256,1.3197232665383067,0.563,0.154,1.7469036594713347e-251,6,MIF
7.536324879184041e-256,0.8585752808257454,0.47,0.218,2.4667898594545204e-251,6,CFHR1
1.705744122514018e-253,1.0003304868683598,0.629,0.415,5.583241661812884e-249,6,CANX
3.2404559958993203e-252,0.8408502124564006,0.647,0.425,1.0606660565777655e-247,6,P4HB
5.758615803434519e-252,0.6495716970910632,0.545,0.363,1.8849101247801866e-247,6,NPM1
5.249446623948061e-249,0.5112812401024549,0.404,0.26,1.7182488689506794e-244,6,KNG1
9.20476226114384e-248,1.1329647938971479,0.633,0.287,3.0129027833176014e-243,6,ACTB
1.083593584455839e-244,1.1920618875440683,0.724,0.527,3.5468185206408526e-240,6,HSP90AB1
3.8397809624216723e-243,1.8083917658331854,0.811,0.459,1.2568371046198618e-238,6,GC
6.450419837722433e-241,1.189345380473008,0.647,0.383,2.111351421283307e-236,6,TMBIM6
1.5122386208698266e-239,2.0471363943180663,0.744,0.334,4.949859453831116e-235,6,AGT
3.1914636022466387e-239,1.0814750087119045,0.621,0.441,1.0446298662873697e-234,6,TF
1.3222970557840768e-236,1.3972861240576253,0.671,0.325,4.32814272299244e-232,6,RPLP0
1.3645527724981306e-235,0.6822710126702494,0.406,0.145,4.466454134940881e-231,6,ECHS1
2.067091124625543e-233,1.122789948551962,0.533,0.159,6.766002669124327e-229,6,FAU
9.729230776397389e-233,1.1978204375339847,0.717,0.449,3.1845718177303933e-228,6,CYP2E1
1.1086441580855294e-232,0.7169861086585769,0.388,0.148,3.628814058245555e-228,6,GHITM
8.775120859433508e-232,0.5533129016957525,0.375,0.212,2.872272559709776e-227,6,MLEC
5.685865406069693e-231,0.5779578668390508,0.349,0.1,1.861097464714732e-226,6,EIF5A
8.852049632121808e-231,0.7887422903336537,0.437,0.152,2.8974528855861104e-226,6,ETFB
1.0492471597825664e-228,1.7593510880494376,0.488,0.125,3.4343958034002967e-224,6,PAEP
2.4423645458911485e-223,1.0718759993463665,0.72,0.489,7.994347631610907e-219,6,PTMA
5.868154998990682e-222,1.0638951239599248,0.552,0.248,1.92076449426963e-217,6,CALR
3.538401966278819e-221,0.9196076319996389,0.88,0.686,1.158189731602383e-216,6,FGL1
4.02148141328376e-220,0.9498865045944203,0.479,0.206,1.3163112961960404e-215,6,ATP5F1B
1.0261610380934502e-217,0.9850863306360566,0.613,0.324,3.3588303098874813e-213,6,ACTG1
1.0424326861844134e-217,1.054889127695164,0.565,0.247,3.412090668418822e-213,6,RPL4
7.574374386483427e-216,0.6378851804758805,0.425,0.176,2.479244224183755e-211,6,SEPHS2
5.250789114468351e-212,1.7391365653165654,0.869,0.586,1.7186882929477807e-207,6,EEF1A1
5.516117149713257e-212,0.6618930838483583,0.336,0.084,1.8055354654441433e-207,6,TMEM176A
2.4981763508733473e-210,0.5918522675188844,0.375,0.144,8.17703083167864e-206,6,RPL36AL
2.1230368011714272e-208,0.6296738574867531,0.366,0.116,6.949124057594316e-204,6,PGRMC1
1.0422177323242529e-206,0.5760110860220237,0.484,0.316,3.4113870814437444e-202,6,BZW1
1.4850254033952433e-206,0.8003987135338697,0.586,0.394,4.86078515039331e-202,6,RPL5
2.360847213689939e-204,1.3035459850261515,0.688,0.301,7.727525099849908e-200,6,RPL3
3.2284171375258544e-204,1.1187181871658836,0.455,0.142,1.0567254974549628e-199,6,SSR4
3.837873300362107e-204,0.7967371484598846,0.355,0.094,1.2562126886745249e-199,6,GLTPD2
9.626536406676036e-204,1.260523486662441,0.557,0.187,3.1509578966332e-199,6,CTSD
1.1663402464518727e-201,0.8881946867413503,0.501,0.197,3.8176648946862697e-197,6,RPS26
6.744195576202164e-200,0.7855504705129466,0.46,0.228,2.2075100960024922e-195,6,TMEM176B
8.613718961409847e-200,0.6325367726154365,0.42,0.187,2.819442490448671e-195,6,SDC1
