"","source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"109","Unknown","Unknown","AREG","EGFR",0.0074205602630891,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"110","Epithelial 2","Epithelial 4","AREG","EGFR_ERBB2",0.00235287788790906,0,"AREG_EGFR_ERBB2","AREG - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"111","Epithelial 4","Epithelial 4","AREG","EGFR_ERBB2",0.00934554477468381,0,"AREG_EGFR_ERBB2","AREG - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"112","Epithelial 5","Epithelial 4","AREG","EGFR_ERBB2",0.00235287788790906,0,"AREG_EGFR_ERBB2","AREG - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"113","Unknown","Epithelial 4","AREG","EGFR_ERBB2",0.00372409757679165,0,"AREG_EGFR_ERBB2","AREG - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"114","Epithelial 2","Epithelial 6","AREG","EGFR_ERBB2",0.00377751240008111,0,"AREG_EGFR_ERBB2","AREG - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"115","Epithelial 4","Epithelial 6","AREG","EGFR_ERBB2",0.0149407331856986,0,"AREG_EGFR_ERBB2","AREG - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"116","Epithelial 5","Epithelial 6","AREG","EGFR_ERBB2",0.00377751240008111,0,"AREG_EGFR_ERBB2","AREG - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"117","Unknown","Epithelial 6","AREG","EGFR_ERBB2",0.00597401470133242,0,"AREG_EGFR_ERBB2","AREG - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"118","Epithelial 2","Unknown","AREG","EGFR_ERBB2",0.00235287788790906,0,"AREG_EGFR_ERBB2","AREG - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"119","Epithelial 4","Unknown","AREG","EGFR_ERBB2",0.00934554477468381,0,"AREG_EGFR_ERBB2","AREG - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"120","Epithelial 5","Unknown","AREG","EGFR_ERBB2",0.00235287788790906,0,"AREG_EGFR_ERBB2","AREG - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
